age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,ID
48,7,0,2,0,-347,0,1,2,7,8,84,2,-1,0,-1,19502
41,4,1,1,0,875,1,0,2,14,4,189,2,-1,0,-1,32097
35,9,1,2,0,126,1,0,2,8,4,268,1,-1,0,-1,31773
39,9,1,2,0,456,1,0,2,17,4,193,3,-1,0,-1,33043
35,9,0,2,0,148,1,0,-1,6,5,128,2,-1,0,-1,667
40,10,1,3,0,9221,0,0,2,4,8,252,1,-1,0,-1,18876
38,9,1,2,0,1949,1,0,2,15,5,157,3,-1,0,-1,38728
33,7,1,2,0,218,1,1,1,2,3,169,4,-1,0,-1,31203
31,10,0,3,0,1494,0,0,2,13,8,275,12,-1,0,-1,20938
51,10,1,3,0,10995,1,0,2,19,11,220,2,-1,0,-1,25833
59,3,-1,2,0,93,0,0,-1,26,5,193,2,-1,0,-1,5817
32,7,0,3,0,1190,1,0,2,8,8,131,4,-1,0,-1,19965
48,10,1,2,0,141,0,0,2,14,8,208,8,-1,0,-1,21119
44,6,1,3,0,425,0,0,-1,6,6,147,1,-1,0,-1,9690
51,5,1,2,0,276,0,0,2,26,8,217,2,-1,0,-1,22974
48,10,-1,-1,0,549,1,0,-1,6,5,427,1,-1,0,-1,529
34,5,0,2,0,66,0,1,-1,30,6,450,2,-1,0,-1,12443
45,4,1,2,0,3412,1,0,2,12,5,101,2,-1,0,-1,36898
37,10,0,3,0,3141,0,0,2,4,5,384,2,-1,0,-1,34185
56,7,1,2,0,28,1,0,-1,15,5,236,1,-1,0,-1,3436
46,-1,0,1,0,10,0,0,-1,18,6,64,6,-1,0,-1,11096
35,7,0,2,0,2,0,0,2,11,8,239,4,-1,0,-1,20146
33,6,1,3,0,-355,1,0,-1,23,5,911,2,-1,0,-1,5349
29,4,1,2,0,484,1,0,-1,26,5,629,2,-1,0,-1,5872
49,9,0,2,0,2040,1,0,-1,15,5,204,1,-1,0,-1,3200
28,4,1,2,0,255,1,0,2,29,1,602,2,-1,0,-1,28361
49,7,1,2,0,-215,1,0,-1,26,5,155,2,-1,0,-1,5999
80,3,1,2,0,2,0,0,1,15,10,442,1,-1,0,-1,41823
33,10,0,3,0,28,1,0,-1,21,5,237,2,-1,0,-1,5087
46,4,1,1,0,333,1,0,2,31,7,284,4,-1,0,-1,18524
38,7,1,2,0,634,0,0,-1,19,6,211,2,-1,0,-1,11519
33,10,1,3,0,130,0,0,2,25,8,121,8,-1,0,-1,22846
38,5,1,2,0,0,1,0,2,20,4,506,2,-1,0,-1,33109
59,4,-1,1,0,4399,1,0,1,31,7,69,8,-1,0,-1,18280
41,8,1,3,0,5736,1,1,-1,19,6,136,2,-1,0,-1,11605
32,9,1,3,0,79,1,0,2,21,11,37,2,-1,0,-1,27663
53,9,-1,2,0,0,1,1,2,6,8,1452,1,98,2,0,40673
38,5,1,2,0,702,1,0,-1,12,6,143,1,-1,0,-1,10382
45,5,1,2,0,1621,0,0,2,18,8,122,8,-1,0,-1,21268
41,7,1,2,0,-366,1,1,-1,6,5,29,3,-1,0,-1,650
52,4,1,1,0,-133,0,0,-1,5,6,96,2,-1,0,-1,9309
31,10,0,3,0,8436,1,0,2,19,11,162,2,-1,0,-1,26091
51,3,1,2,0,3003,1,0,2,7,7,149,3,-1,0,-1,12819
43,4,1,2,0,2706,1,1,-1,14,5,44,1,-1,0,-1,2860
35,10,0,2,1,-202,1,0,-1,20,5,268,3,-1,0,-1,4702
37,10,1,3,0,238,0,0,2,3,2,185,1,92,1,1,42862
29,9,1,2,0,36,1,0,-1,28,5,126,1,-1,0,-1,6751
57,10,1,3,0,4185,1,0,1,25,7,394,2,-1,0,-1,17002
44,7,1,2,0,-393,0,0,2,9,2,45,6,-1,0,-1,30882
56,10,1,1,0,870,0,0,2,16,11,257,1,-1,0,-1,42319
60,9,1,2,0,438,1,0,1,28,1,176,2,-1,0,-1,42798
49,7,1,2,0,204,0,1,1,14,7,198,5,-1,0,-1,14484
47,5,-1,-1,0,973,0,0,2,27,5,489,1,479,1,0,43809
59,4,1,2,0,1635,1,0,1,12,5,48,1,-1,0,-1,36578
32,10,0,3,0,2915,0,0,2,8,9,519,1,131,2,0,41495
52,9,-1,2,0,1426,0,0,2,17,7,115,1,-1,0,-1,15047
60,8,1,1,0,987,0,0,-1,19,6,102,13,-1,0,-1,11355
64,3,1,2,0,2031,0,0,2,13,11,202,5,-1,0,-1,42263
24,2,1,-1,0,146,0,0,2,26,5,147,1,40,1,0,39593
47,10,0,3,0,0,1,0,2,19,11,50,2,-1,0,-1,25919
32,7,1,2,0,1026,0,0,2,28,8,94,3,-1,0,-1,41342
44,9,-1,2,0,2,1,0,-1,19,5,429,1,-1,0,-1,4102
43,4,1,1,0,186,1,0,-1,8,5,178,1,-1,0,-1,1340
54,7,1,3,0,758,1,1,2,8,7,554,1,-1,0,-1,13293
41,10,1,3,0,1204,1,1,2,13,5,310,2,-1,0,-1,37520
57,3,1,1,0,0,1,0,2,6,5,62,2,273,2,0,34780
50,3,1,1,0,14,0,1,1,23,7,83,4,-1,0,-1,16510
38,10,-1,3,0,1149,1,0,2,14,5,91,4,-1,0,-1,37544
47,4,1,1,0,124,0,0,2,7,8,76,2,-1,0,-1,19532
48,4,1,2,0,238,1,1,2,2,6,118,2,81,1,1,39856
30,7,0,2,0,707,0,0,2,26,5,228,1,-1,0,-1,39558
42,4,1,1,0,329,1,0,-1,14,5,22,4,-1,0,-1,2998
34,7,1,3,0,1611,1,0,2,11,5,490,2,-1,0,-1,36191
38,5,1,2,0,-361,1,0,1,31,7,37,33,-1,0,-1,18646
70,3,-1,1,0,828,0,0,2,28,12,433,1,-1,0,-1,42563
46,10,1,3,0,0,0,0,2,18,11,716,2,110,3,-1,25236
26,4,0,2,0,-84,1,1,2,29,7,63,5,-1,0,-1,17639
43,10,1,3,0,228,1,0,2,26,5,55,1,113,1,0,39591
62,3,1,2,0,2917,0,0,2,12,4,147,1,188,1,1,43450
42,5,1,2,0,199,0,0,2,30,1,217,2,-1,0,-1,28699
56,4,1,1,0,187,1,0,2,23,7,156,2,-1,0,-1,16315
46,5,-1,2,0,778,1,0,-1,19,5,579,1,-1,0,-1,4088
73,3,1,2,0,1292,0,0,2,3,4,420,1,-1,0,-1,31570
34,9,1,2,0,220,1,0,-1,3,6,65,13,-1,0,-1,8432
33,7,1,2,0,14850,1,0,2,5,2,122,5,-1,0,-1,30497
48,4,1,2,0,320,1,1,2,4,2,118,1,-1,0,-1,29857
31,10,1,3,0,91,0,0,-1,27,5,145,2,-1,0,-1,6102
35,4,-1,1,0,37,0,1,2,29,7,104,7,-1,0,-1,17724
48,4,1,1,0,551,1,1,2,17,4,1064,3,303,5,0,32992
37,7,1,2,0,95,0,0,2,6,2,454,3,-1,0,-1,30796
42,8,1,2,0,215,1,1,2,21,11,158,1,-1,0,-1,27042
31,10,0,3,0,587,1,0,2,20,4,16,4,-1,0,-1,33427
34,10,-1,3,0,140,0,0,2,22,8,80,4,-1,0,-1,22539
30,9,-1,2,0,10,1,0,2,18,7,658,2,-1,0,-1,15416
33,10,-1,3,0,0,0,0,2,13,8,305,2,-1,0,-1,20855
57,9,1,-1,0,2038,0,0,2,9,8,628,1,182,2,0,44487
28,7,0,2,0,1363,0,0,2,9,6,431,3,102,1,1,40211
60,4,1,3,0,759,0,0,2,8,8,255,2,-1,0,-1,19972
36,1,1,1,0,122,0,0,-1,6,6,78,1,-1,0,-1,9338
38,9,1,2,0,3632,1,1,2,13,5,323,1,-1,0,-1,37093
51,10,1,-1,0,914,1,0,2,5,5,176,2,341,3,0,34670
57,10,1,2,0,7633,0,0,2,12,8,301,1,-1,0,-1,40912
45,10,0,3,0,2067,1,0,2,13,8,393,2,462,1,1,41021
24,9,1,2,0,0,1,0,2,16,4,284,1,-1,0,-1,32435
40,0,0,2,0,11,1,0,-1,6,5,43,1,-1,0,-1,545
54,4,1,1,0,211,0,0,2,25,8,160,6,-1,0,-1,22710
27,4,0,1,0,1659,0,1,2,7,7,447,3,-1,0,-1,12972
31,10,1,3,0,163,1,1,1,10,11,107,1,-1,0,-1,24151
51,4,0,2,0,936,1,0,-1,27,5,253,16,-1,0,-1,6265
38,10,1,2,0,-323,1,0,-1,9,6,250,1,-1,0,-1,9866
29,2,0,2,0,1925,0,0,2,21,10,150,3,149,5,1,45067
47,4,1,2,0,1230,1,0,2,30,4,412,1,169,1,1,33895
36,7,1,3,0,202,0,0,2,1,10,237,1,122,2,0,41665
51,10,-1,2,0,292,0,0,2,26,8,146,9,-1,0,-1,22943
45,10,-1,2,0,51,1,0,2,31,7,67,8,-1,0,-1,18266
43,9,0,2,0,6,0,0,-1,16,5,244,1,-1,0,-1,3756
30,5,-1,2,0,0,1,0,2,13,5,172,1,-1,0,-1,37287
48,0,0,-1,0,11298,1,0,2,9,2,97,2,-1,0,-1,30812
53,7,1,2,0,1776,0,0,-1,18,6,443,7,-1,0,-1,11267
36,0,0,3,0,953,1,0,2,31,8,102,2,101,3,0,41352
55,4,-1,1,0,39,1,0,-1,13,5,343,1,-1,0,-1,2406
31,10,0,2,0,1310,1,0,2,18,5,12,2,-1,0,-1,39266
35,10,1,2,0,2415,1,1,2,16,4,348,3,-1,0,-1,32460
51,1,1,1,0,618,1,1,2,30,4,277,1,85,1,0,33889
52,10,1,1,0,98,1,0,2,17,4,402,1,345,2,0,32522
31,1,1,2,0,1,1,0,-1,30,5,101,16,-1,0,-1,7877
36,4,1,1,0,442,1,0,2,17,4,238,1,326,3,0,32538
34,10,1,3,0,2657,1,0,2,11,8,159,3,-1,0,-1,20389
66,1,1,1,0,1230,0,0,2,16,6,288,6,181,3,1,43938
48,3,1,1,1,-285,0,1,2,19,11,157,1,-1,0,-1,25747
36,6,0,2,0,1295,0,0,2,20,11,1192,1,-1,0,-1,26252
45,10,1,3,0,4693,0,1,2,9,7,148,2,-1,0,-1,13506
54,4,0,-1,0,6622,0,0,-1,17,6,83,1,-1,0,-1,10797
55,9,1,1,0,343,1,0,2,14,7,276,3,-1,0,-1,14267
57,6,0,2,0,3277,0,0,-1,5,6,127,4,-1,0,-1,9229
58,7,1,2,0,178,0,0,2,28,1,109,1,-1,0,-1,27823
39,4,1,2,0,2457,0,0,2,29,7,284,3,-1,0,-1,17797
35,10,-1,3,0,473,0,1,2,5,8,37,2,-1,0,-1,19176
32,4,1,1,0,289,1,0,-1,8,5,23,4,-1,0,-1,1445
24,7,0,2,0,-46,1,0,-1,19,5,23,1,-1,0,-1,4178
52,10,1,3,0,7135,0,0,2,19,8,1032,3,-1,0,-1,21707
27,5,0,2,0,-232,0,0,2,28,1,285,1,-1,0,-1,27744
34,6,1,2,0,1813,0,0,2,4,5,370,5,-1,0,-1,34277
43,10,-1,3,0,9,1,0,2,26,8,89,5,401,1,0,41282
75,3,1,1,0,1765,0,0,1,14,9,808,1,187,4,0,44789
27,4,0,2,1,-2,1,1,-1,14,5,123,5,-1,0,-1,2755
59,10,-1,3,0,17056,1,0,2,20,11,470,2,-1,0,-1,26645
65,3,1,3,0,1973,0,0,1,21,4,396,3,-1,0,-1,33701
27,5,0,2,0,1913,1,0,-1,4,6,216,2,-1,0,-1,8946
38,6,1,2,0,187,0,1,1,16,2,66,21,-1,0,-1,31077
34,10,1,3,0,1310,0,0,1,30,1,521,3,158,7,-1,28664
59,7,1,2,0,2613,0,0,2,5,2,79,1,-1,0,-1,30348
39,1,-1,2,0,7783,0,0,-1,9,6,108,2,-1,0,-1,9974
27,4,0,2,0,20,1,0,2,15,5,175,1,364,3,-1,38503
59,10,-1,3,0,0,0,0,-1,17,6,437,2,-1,0,-1,10950
30,10,0,3,0,2876,0,0,2,6,8,103,4,-1,0,-1,19282
27,7,0,3,0,4003,0,0,2,30,4,584,1,-1,0,-1,33951
50,5,-1,2,0,761,1,0,-1,19,5,169,1,-1,0,-1,4093
23,0,0,3,0,993,0,0,2,27,10,409,1,91,4,1,45129
59,10,1,3,0,138,1,1,2,13,5,106,1,280,4,0,43693
31,9,0,2,0,1306,1,0,-1,28,5,217,5,-1,0,-1,6926
35,10,1,3,0,24,1,0,-1,26,6,243,2,-1,0,-1,12350
44,7,0,2,0,696,1,0,-1,16,5,680,3,-1,0,-1,3976
30,5,1,1,0,21,1,0,-1,9,5,409,3,-1,0,-1,1882
32,4,1,1,0,424,1,0,-1,19,5,313,2,-1,0,-1,4313
41,8,1,2,0,707,0,0,-1,18,6,707,1,-1,0,-1,11252
51,7,1,2,0,58,1,0,2,11,7,128,2,-1,0,-1,14070
53,7,-1,2,0,447,1,1,2,11,7,108,1,-1,0,-1,14059
37,9,1,1,0,242,1,0,-1,8,5,161,8,-1,0,-1,1387
71,3,1,1,0,2600,0,0,2,7,8,212,1,-1,0,-1,40733
57,3,1,2,0,274,0,1,-1,20,6,41,3,-1,0,-1,12236
41,0,0,2,0,169,1,0,2,11,5,712,1,-1,0,-1,36177
46,4,1,1,0,1533,0,1,2,14,8,168,4,-1,0,-1,21128
33,7,1,3,0,300,0,0,2,14,8,70,3,-1,0,-1,41089
34,4,1,2,0,457,1,1,-1,27,5,188,1,-1,0,-1,6210
18,2,0,-1,0,108,0,0,2,10,8,167,1,-1,0,-1,40745
45,7,-1,3,0,10768,1,0,2,16,3,104,2,-1,0,-1,31344
43,8,1,1,0,629,1,0,2,2,2,70,3,265,4,-1,29030
52,4,1,2,0,1039,1,1,1,15,5,146,4,-1,0,-1,38178
29,9,1,2,0,93,1,1,2,11,7,161,4,-1,0,-1,14220
20,4,0,2,0,129,1,1,-1,13,5,190,1,-1,0,-1,2397
39,9,1,3,0,1322,1,0,2,24,9,157,3,486,1,-1,44883
50,5,-1,2,0,2015,1,0,2,19,11,242,1,-1,0,-1,25489
42,10,1,3,0,-409,0,0,-1,3,6,290,3,-1,0,-1,8688
25,2,0,2,0,1028,0,0,2,9,8,148,2,-1,0,-1,44478
30,10,0,3,0,3410,1,0,2,18,5,140,1,-1,0,-1,38987
41,7,1,2,0,2123,0,0,2,8,8,130,2,-1,0,-1,19772
33,7,0,3,0,68,0,0,2,14,8,96,2,-1,0,-1,20978
36,10,1,3,0,1434,0,0,2,18,11,379,1,-1,0,-1,25390
54,9,1,2,0,66,1,0,2,11,11,167,1,-1,0,-1,45177
23,10,0,3,0,736,1,0,2,30,4,119,1,-1,0,-1,34013
33,10,0,3,0,1962,0,0,2,13,7,363,1,181,1,0,44150
42,9,1,2,0,3165,1,0,-1,16,6,298,4,-1,0,-1,10681
42,4,1,2,0,-145,1,0,2,15,7,231,3,-1,0,-1,14530
40,4,1,1,0,98,1,0,2,11,5,240,2,343,5,0,36171
51,10,1,3,0,642,0,0,-1,19,5,183,2,-1,0,-1,4297
32,10,-1,3,0,12,0,0,2,17,7,321,1,-1,0,-1,15147
37,4,0,2,0,3572,1,1,2,20,11,341,2,-1,0,-1,26810
40,10,1,3,0,2147,1,0,-1,30,5,115,1,-1,0,-1,7616
44,8,1,3,0,3463,1,1,2,28,8,210,3,-1,0,-1,23489
32,4,0,1,0,1918,1,0,2,8,5,318,1,172,1,0,35737
51,10,1,3,0,-20,0,0,2,19,11,139,3,-1,0,-1,25446
26,4,1,2,0,1128,1,1,-1,27,6,111,3,-1,0,-1,12372
56,3,1,2,0,393,0,1,2,17,12,103,1,206,1,0,42509
50,10,1,3,0,830,0,0,-1,2,7,60,2,-1,0,-1,12514
28,5,0,2,0,1820,1,0,2,5,2,134,2,203,1,1,30342
40,9,1,2,0,0,1,0,-1,23,5,193,2,-1,0,-1,5464
33,5,1,2,0,-333,1,0,2,30,7,329,5,-1,0,-1,17864
57,4,1,1,0,0,0,0,2,12,8,120,3,-1,0,-1,20695
35,7,1,2,0,1067,0,1,2,12,8,179,6,-1,0,-1,20515
60,10,1,3,0,1573,0,0,1,7,7,79,15,-1,0,-1,13018
42,0,1,2,0,1990,1,1,-1,19,5,13,1,-1,0,-1,4220
36,9,1,2,0,0,0,1,2,29,7,113,8,-1,0,-1,17706
32,9,0,2,0,13,1,0,-1,27,5,88,2,-1,0,-1,6266
43,7,-1,2,0,0,0,0,2,28,8,192,2,-1,0,-1,23544
55,10,1,-1,0,1504,1,0,2,31,8,186,3,101,2,1,41358
53,10,-1,2,0,1004,0,1,1,22,12,119,1,-1,0,-1,27728
53,10,1,3,0,-601,1,0,-1,30,5,509,2,-1,0,-1,7787
32,4,1,2,0,0,1,0,2,8,5,80,2,-1,0,-1,35781
59,3,1,-1,0,1033,0,0,-1,11,6,1199,1,-1,0,-1,10148
41,8,1,3,0,373,0,0,-1,16,6,87,3,-1,0,-1,10678
30,7,0,3,0,290,0,0,2,11,8,485,5,-1,0,-1,20353
64,4,1,1,0,1904,0,0,1,12,8,67,2,-1,0,-1,40902
44,7,-1,2,0,1262,1,0,-1,26,5,788,11,-1,0,-1,5706
58,6,1,3,0,2596,0,0,1,18,11,15,2,-1,0,-1,24974
42,6,-1,3,0,360,1,0,-1,24,6,110,5,-1,0,-1,12266
49,4,1,1,0,399,0,0,2,29,1,679,1,-1,0,-1,28213
33,9,0,1,0,-258,1,0,2,15,5,158,2,352,2,0,38721
30,5,0,-1,0,138,1,0,2,20,4,187,1,-1,0,-1,33102
83,3,1,1,0,425,0,0,1,22,9,773,1,92,2,1,41611
51,9,1,2,0,788,1,0,-1,3,6,959,6,-1,0,-1,8604
30,10,0,3,0,78,1,0,-1,15,5,73,2,-1,0,-1,3511
82,3,-1,1,0,1419,0,0,1,26,3,139,1,-1,0,-1,43366
38,4,-1,2,0,0,1,0,2,11,5,580,1,173,1,0,36082
38,4,0,-1,0,573,1,0,-1,12,5,334,7,-1,0,-1,2291
46,4,1,1,0,665,0,0,2,30,1,89,4,235,2,0,28886
53,8,1,3,0,1129,0,1,2,28,7,241,8,-1,0,-1,17271
27,6,0,3,0,1000,0,0,2,29,1,71,1,-1,0,-1,28455
38,4,-1,2,0,2641,0,0,-1,17,6,67,1,-1,0,-1,10911
35,2,0,2,0,188,1,0,2,5,5,863,1,78,8,1,34476
27,7,1,2,0,58,1,0,-1,28,5,82,1,-1,0,-1,6732
43,10,1,3,0,2640,0,0,2,21,11,314,4,-1,0,-1,27496
47,8,1,2,0,8480,0,0,2,29,8,137,9,-1,0,-1,23904
35,7,1,2,0,-499,1,0,2,28,7,488,4,-1,0,-1,17478
57,9,1,2,0,1504,1,0,2,29,1,52,1,245,2,0,28133
45,10,0,3,0,207,0,0,2,21,11,230,3,-1,0,-1,27500
50,4,1,2,0,26,1,0,2,7,5,245,5,366,2,0,35588
27,4,1,2,0,484,1,0,2,15,5,210,1,361,2,0,38235
41,4,1,2,0,0,1,0,2,11,5,273,3,-1,0,-1,36468
46,7,1,2,0,0,0,0,2,28,8,63,2,-1,0,-1,23541
39,10,1,3,0,1598,1,1,-1,27,5,87,3,-1,0,-1,6547
39,10,1,3,0,1738,1,0,2,14,5,633,1,358,1,-1,37712
32,9,0,2,0,89,1,1,-1,8,5,308,3,-1,0,-1,1164
27,5,1,2,0,221,0,1,2,7,7,554,1,-1,0,-1,12827
46,10,1,3,1,-337,0,1,2,21,8,120,2,-1,0,-1,22111
34,7,1,2,0,508,0,0,2,30,1,795,1,-1,0,-1,28686
36,7,-1,2,0,1156,1,1,2,28,7,141,7,-1,0,-1,17393
51,8,1,2,0,934,1,1,2,14,5,164,3,-1,0,-1,37540
30,7,1,3,0,2283,0,0,2,7,8,74,2,-1,0,-1,19474
33,8,0,2,0,1808,0,0,2,19,11,84,1,-1,0,-1,25682
37,9,0,2,0,155,1,0,-1,26,5,460,1,-1,0,-1,5688
33,5,0,2,0,310,1,0,2,12,5,54,2,371,1,0,36504
51,5,1,2,0,144,0,1,-1,27,6,153,2,-1,0,-1,12396
46,4,1,1,0,648,0,0,2,14,8,59,4,-1,0,-1,21071
36,5,-1,2,0,3,1,0,2,18,5,15,8,-1,0,-1,39041
39,8,1,2,1,0,0,0,-1,6,6,119,4,-1,0,-1,9697
31,10,0,3,0,147,0,0,2,13,9,81,3,96,5,1,44774
43,4,1,1,0,50,0,0,-1,28,5,90,8,-1,0,-1,7047
46,4,-1,2,0,1815,1,0,-1,28,5,232,4,-1,0,-1,6797
33,10,0,3,0,62,1,0,2,18,5,473,3,-1,0,-1,38770
36,9,1,2,0,1314,1,0,2,17,7,330,3,-1,0,-1,15229
46,1,1,1,0,269,0,0,2,8,8,188,5,-1,0,-1,20046
27,2,0,3,0,311,0,0,2,28,7,462,1,148,4,1,44322
50,9,1,2,0,858,0,0,2,9,7,41,12,-1,0,-1,13700
52,10,1,3,0,0,1,1,2,7,5,541,3,343,5,0,35575
42,9,1,2,0,214,1,0,-1,28,5,21,24,-1,0,-1,6698
56,10,1,2,0,0,1,0,-1,29,5,726,1,-1,0,-1,7322
57,1,-1,1,0,492,0,0,1,21,11,181,2,-1,0,-1,27484
58,10,1,3,0,1227,0,0,2,8,9,400,2,95,1,1,41500
56,4,-1,1,0,0,1,0,2,5,5,313,1,-1,0,-1,34570
38,9,1,2,0,46,1,1,-1,6,5,195,1,-1,0,-1,372
43,10,-1,3,0,99,0,0,2,29,1,24,3,-1,0,-1,28525
23,9,0,2,0,281,1,0,-1,13,5,124,1,-1,0,-1,2403
26,7,0,2,0,3244,0,0,2,28,1,390,1,-1,0,-1,27850
30,5,1,-1,0,-51,1,1,2,18,7,440,4,-1,0,-1,15490
54,9,-1,2,0,735,0,0,2,28,10,300,1,-1,0,-1,42023
36,4,1,3,0,9,1,0,-1,18,6,112,3,-1,0,-1,11121
33,0,1,2,0,1211,0,0,2,7,8,456,1,-1,0,-1,40706
45,4,1,2,0,0,0,0,2,14,8,215,2,-1,0,-1,21110
32,7,0,2,0,2421,1,0,2,28,8,14,8,-1,0,-1,23540
55,1,-1,3,0,6920,1,0,-1,6,5,406,3,-1,0,-1,758
36,10,1,3,0,203,0,0,2,25,1,255,1,88,1,1,42724
45,7,-1,2,0,167,0,0,2,30,7,97,11,-1,0,-1,18163
37,5,-1,2,0,135,0,0,2,10,7,460,1,-1,0,-1,13988
34,7,1,2,0,427,0,0,2,3,2,192,1,-1,0,-1,29540
30,10,0,3,0,19358,0,0,2,19,11,258,2,-1,0,-1,25994
60,3,1,3,0,81,1,0,-1,5,5,101,1,-1,0,-1,98
32,7,1,2,0,901,1,0,-1,21,5,102,3,-1,0,-1,4967
28,10,0,3,0,957,0,0,2,25,5,915,2,-1,0,-1,39479
57,3,1,2,0,703,1,0,-1,15,5,405,2,-1,0,-1,3364
48,9,1,2,0,749,1,0,-1,2,6,56,3,-1,0,-1,8195
45,10,1,3,0,3643,0,0,2,21,11,162,1,-1,0,-1,27324
37,7,1,2,0,157,1,0,-1,7,5,238,2,-1,0,-1,1148
30,10,1,3,0,1418,1,1,2,13,4,185,2,-1,0,-1,31960
26,10,0,3,0,761,0,0,2,2,2,362,1,-1,0,-1,29124
60,10,1,3,0,261,1,1,2,1,6,128,1,192,1,0,39799
46,10,1,3,0,2817,0,0,2,17,9,543,1,-1,0,-1,41604
29,2,0,3,0,1679,0,0,2,2,2,485,2,-1,0,-1,29362
55,9,1,2,0,-2,0,0,2,28,8,76,1,-1,0,-1,23666
53,1,1,-1,0,0,0,0,2,22,8,207,1,-1,0,-1,22614
30,4,0,1,0,253,1,0,2,5,5,259,1,-1,0,-1,34567
36,10,-1,3,0,3837,1,0,2,17,11,184,1,193,1,1,24575
43,7,1,3,0,1796,0,0,2,28,1,352,2,-1,0,-1,28041
29,7,0,2,0,738,0,0,-1,5,7,29,1,-1,0,-1,44076
43,10,1,2,0,3301,1,1,2,26,3,278,2,-1,0,-1,31411
67,3,0,3,0,2144,0,0,1,21,4,847,2,-1,0,-1,33718
47,10,1,-1,0,12245,0,0,2,7,7,1103,3,-1,0,-1,12760
48,4,1,2,0,841,1,0,-1,19,5,215,1,-1,0,-1,4232
28,5,0,2,0,2992,1,0,2,30,1,337,4,-1,0,-1,28822
60,9,1,2,0,1914,1,0,2,20,4,65,1,287,3,0,33320
42,9,-1,2,0,527,0,1,2,22,10,181,1,185,1,1,41939
56,3,1,2,0,307,0,1,2,8,7,175,1,-1,0,-1,13192
39,7,0,3,0,54,1,0,2,3,4,204,2,248,12,0,31602
58,3,1,2,0,13189,0,1,2,6,8,181,2,-1,0,-1,19305
33,4,0,2,0,372,1,0,-1,23,5,92,1,-1,0,-1,5228
26,2,0,-1,0,826,0,0,2,29,1,177,1,-1,0,-1,28472
29,7,0,3,0,615,1,0,2,18,5,373,1,-1,0,-1,39040
33,5,0,2,0,6531,1,0,-1,3,6,495,3,-1,0,-1,8503
24,2,0,1,0,0,0,0,-1,5,6,25,26,-1,0,-1,9295
30,7,0,2,0,513,1,0,2,20,4,241,1,-1,0,-1,33152
54,4,1,1,0,433,1,0,2,20,4,252,5,-1,0,-1,33460
40,6,1,3,0,1603,0,0,-1,17,6,279,1,-1,0,-1,10937
39,9,1,2,0,0,0,0,2,9,4,106,2,-1,0,-1,31923
33,10,1,3,0,1390,0,0,2,7,9,92,1,84,4,0,41463
32,10,0,3,0,154,0,1,2,21,8,301,3,-1,0,-1,22272
36,10,1,3,0,217,0,0,2,27,5,103,1,-1,0,-1,39704
53,1,1,3,0,554,0,0,2,28,1,48,1,181,5,0,27892
25,9,0,3,0,407,1,0,-1,3,6,579,1,-1,0,-1,8408
49,3,1,1,0,1381,0,0,-1,16,6,73,2,-1,0,-1,10601
39,7,1,3,0,794,0,0,1,2,2,182,1,-1,0,-1,29138
32,7,-1,2,0,3345,1,0,2,6,5,118,1,260,3,0,35001
30,2,0,3,0,3026,0,0,2,23,7,251,1,535,1,0,44274
42,10,1,3,0,154,0,0,2,26,8,183,10,-1,0,-1,23032
59,9,1,2,0,817,0,0,2,9,4,304,1,-1,0,-1,31890
36,10,1,3,0,4,0,1,2,29,7,261,6,-1,0,-1,17633
46,4,1,1,0,537,0,0,-1,26,5,222,5,-1,0,-1,5739
48,10,0,3,0,0,1,1,2,8,5,76,1,-1,0,-1,35659
31,4,0,2,0,53,1,0,-1,7,5,446,1,-1,0,-1,794
43,9,1,2,0,1996,0,1,2,31,7,34,3,-1,0,-1,18270
46,6,1,1,0,2747,0,0,2,21,11,162,2,-1,0,-1,27170
47,7,-1,2,0,4135,1,0,-1,14,5,283,8,-1,0,-1,2805
44,9,1,2,0,100,1,0,2,15,7,71,4,-1,0,-1,14555
29,5,1,3,0,0,0,1,2,7,7,158,1,-1,0,-1,12801
59,10,1,3,0,5865,1,0,2,21,7,250,1,-1,0,-1,15771
47,7,1,2,0,826,1,0,1,18,11,195,3,112,8,-1,25345
40,6,1,1,0,92,1,0,-1,13,5,92,1,-1,0,-1,2469
48,7,1,3,0,58,1,0,2,12,6,110,2,-1,0,-1,40238
33,9,0,2,0,901,0,0,2,3,2,18,5,6,3,-1,29665
38,7,1,2,0,5115,1,0,2,2,6,318,1,95,7,1,39906
29,6,0,3,0,121,1,0,-1,30,5,1500,2,-1,0,-1,7740
55,-1,1,2,0,1157,0,0,2,12,7,289,1,412,2,0,44143
32,4,1,2,0,-208,1,1,-1,9,5,325,1,-1,0,-1,1884
41,4,1,1,0,1250,1,0,-1,20,5,1392,2,-1,0,-1,4754
56,7,1,3,1,-736,0,0,2,31,7,258,8,-1,0,-1,18753
27,2,0,3,0,3687,0,0,2,8,4,335,2,-1,0,-1,31777
53,4,1,1,0,358,1,0,-1,3,6,384,1,-1,0,-1,8448
33,7,1,2,0,832,1,1,-1,8,5,246,3,-1,0,-1,1535
38,9,-1,2,0,407,1,1,2,19,8,89,1,-1,0,-1,41167
56,4,1,1,0,397,1,0,2,13,8,240,2,-1,0,-1,20925
60,3,1,2,0,8332,0,0,2,16,3,279,1,194,7,-1,43308
25,8,0,1,0,-65,1,0,-1,28,5,129,2,-1,0,-1,6879
